05-31-2024 13:29:13 RAM 2253/7451MB (lfb 17x4MB) SWAP 608/3725MB (cached 4MB) CPU [96%@1510,74%@1510,94%@1510,98%@1510,90%@1510,97%@1510] EMC_FREQ 14%@2133 GR3D_FREQ 0%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.937C SOC2@55.437C SOC0@54.843C CV1@-256C GPU@55.625C tj@56.937C SOC1@55.312C CV2@-256C VDD_IN 7080mW/7080mW VDD_CPU_GPU_CV 3070mW/3070mW VDD_SOC 1440mW/1440mW
05-31-2024 13:30:04 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1510,25%@1510,27%@729,12%@729,15%@1036,11%@1036] EMC_FREQ 26%@2133 GR3D_FREQ 28%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.437C SOC0@55C CV1@-256C GPU@56.218C tj@56.593C SOC1@55.343C CV2@-256C VDD_IN 7787mW/7749mW VDD_CPU_GPU_CV 2631mW/2780mW VDD_SOC 1916mW/1833mW
05-31-2024 13:30:05 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1113,24%@1113,16%@1113,30%@1190,13%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 45%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.406C SOC0@55.125C CV1@-256C GPU@56.312C tj@56.5C SOC1@55.343C CV2@-256C VDD_IN 7747mW/7749mW VDD_CPU_GPU_CV 2631mW/2777mW VDD_SOC 1876mW/1834mW
05-31-2024 13:30:06 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1344,19%@1344,20%@1344,23%@1344,9%@883,18%@883] EMC_FREQ 26%@2133 GR3D_FREQ 25%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.437C SOC0@55C CV1@-256C GPU@56.437C tj@56.562C SOC1@55.187C CV2@-256C VDD_IN 7907mW/7752mW VDD_CPU_GPU_CV 2751mW/2776mW VDD_SOC 1916mW/1835mW
05-31-2024 13:30:07 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1190,30%@1190,28%@1190,21%@1190,10%@729,16%@729] EMC_FREQ 27%@2133 GR3D_FREQ 69%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.531C SOC0@55.031C CV1@-256C GPU@56.343C tj@56.437C SOC1@55.25C CV2@-256C VDD_IN 8027mW/7757mW VDD_CPU_GPU_CV 2791mW/2776mW VDD_SOC 1916mW/1837mW
05-31-2024 13:30:08 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [39%@1267,17%@1267,24%@1267,15%@1267,7%@729,6%@729] EMC_FREQ 27%@2133 GR3D_FREQ 21%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.718C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.625C tj@56.718C SOC1@55.281C CV2@-256C VDD_IN 7987mW/7761mW VDD_CPU_GPU_CV 2791mW/2777mW VDD_SOC 1916mW/1838mW
05-31-2024 13:30:09 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [23%@1510,20%@1420,25%@1420,31%@1420,10%@729,14%@729] EMC_FREQ 27%@2133 GR3D_FREQ 86%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.468C SOC0@55.093C CV1@-256C GPU@56.375C tj@56.531C SOC1@55.437C CV2@-256C VDD_IN 7867mW/7763mW VDD_CPU_GPU_CV 2711mW/2775mW VDD_SOC 1916mW/1840mW
05-31-2024 13:30:10 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1510,24%@1510,15%@1510,21%@1510,15%@729,12%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.5C SOC0@55.125C CV1@-256C GPU@56.375C tj@56.562C SOC1@55.375C CV2@-256C VDD_IN 7907mW/7766mW VDD_CPU_GPU_CV 2751mW/2775mW VDD_SOC 1916mW/1841mW
05-31-2024 13:30:11 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1036,22%@1036,32%@960,19%@960,13%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 53%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.375C SOC0@55.218C CV1@-256C GPU@56.5C tj@56.562C SOC1@55.281C CV2@-256C VDD_IN 7787mW/7766mW VDD_CPU_GPU_CV 2631mW/2773mW VDD_SOC 1916mW/1842mW
05-31-2024 13:30:13 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [30%@1510,27%@1344,21%@1344,20%@1344,15%@729,19%@729] EMC_FREQ 26%@2133 GR3D_FREQ 10%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.437C SOC0@55.062C CV1@-256C GPU@56.468C tj@56.75C SOC1@55.25C CV2@-256C VDD_IN 7787mW/7767mW VDD_CPU_GPU_CV 2631mW/2770mW VDD_SOC 1916mW/1844mW
05-31-2024 13:30:14 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [30%@1344,26%@1344,20%@1344,21%@1344,15%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 24%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.406C SOC0@55.093C CV1@-256C GPU@56.375C tj@56.593C SOC1@55.281C CV2@-256C VDD_IN 7747mW/7766mW VDD_CPU_GPU_CV 2631mW/2768mW VDD_SOC 1876mW/1844mW
05-31-2024 13:30:15 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@1510,21%@1510,22%@1510,20%@1510,10%@729,8%@729] EMC_FREQ 26%@2133 GR3D_FREQ 42%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.468C SOC0@55.093C CV1@-256C GPU@56.5C tj@56.562C SOC1@55.437C CV2@-256C VDD_IN 7907mW/7769mW VDD_CPU_GPU_CV 2711mW/2767mW VDD_SOC 1916mW/1845mW
05-31-2024 13:30:16 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@883,17%@883,31%@883,18%@883,8%@729,12%@729] EMC_FREQ 26%@2133 GR3D_FREQ 25%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.406C SOC2@55.375C SOC0@55.125C CV1@-256C GPU@56.406C tj@56.562C SOC1@55.281C CV2@-256C VDD_IN 7827mW/7769mW VDD_CPU_GPU_CV 2671mW/2765mW VDD_SOC 1916mW/1846mW
05-31-2024 13:30:17 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [21%@1510,20%@1227,22%@1036,26%@1036,11%@729,16%@729] EMC_FREQ 26%@2133 GR3D_FREQ 31%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.437C SOC0@55.156C CV1@-256C GPU@56.187C tj@56.468C SOC1@55.312C CV2@-256C VDD_IN 7747mW/7769mW VDD_CPU_GPU_CV 2591mW/2763mW VDD_SOC 1876mW/1847mW
05-31-2024 13:30:18 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1510,23%@1510,26%@1510,25%@1510,20%@729,13%@729] EMC_FREQ 26%@2133 GR3D_FREQ 34%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.437C tj@56.531C SOC1@55.343C CV2@-256C VDD_IN 7987mW/7773mW VDD_CPU_GPU_CV 2830mW/2764mW VDD_SOC 1916mW/1848mW
05-31-2024 13:30:19 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [30%@1190,20%@1344,31%@1344,21%@1344,12%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 60%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.468C SOC0@55.125C CV1@-256C GPU@56.562C tj@56.562C SOC1@55.437C CV2@-256C VDD_IN 7747mW/7772mW VDD_CPU_GPU_CV 2631mW/2762mW VDD_SOC 1916mW/1849mW
05-31-2024 13:30:20 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@729,17%@729,22%@1172,24%@1510,16%@960,7%@960] EMC_FREQ 26%@2133 GR3D_FREQ 10%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.531C SOC0@55.156C CV1@-256C GPU@56.25C tj@56.531C SOC1@55.312C CV2@-256C VDD_IN 7827mW/7773mW VDD_CPU_GPU_CV 2671mW/2760mW VDD_SOC 1916mW/1850mW
05-31-2024 13:30:21 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1113,22%@1113,23%@1113,26%@1190,21%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.5C SOC0@55.187C CV1@-256C GPU@56.312C tj@56.468C SOC1@55.312C CV2@-256C VDD_IN 7747mW/7773mW VDD_CPU_GPU_CV 2631mW/2758mW VDD_SOC 1916mW/1851mW
05-31-2024 13:30:22 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1509,19%@729,27%@729,21%@729,11%@1190,10%@1204] EMC_FREQ 26%@2133 GR3D_FREQ 12%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.406C tj@56.5C SOC1@55.406C CV2@-256C VDD_IN 7867mW/7774mW VDD_CPU_GPU_CV 2711mW/2758mW VDD_SOC 1916mW/1852mW
05-31-2024 13:30:23 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1036,23%@1036,25%@1113,24%@1113,19%@729,13%@729] EMC_FREQ 26%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.843C SOC2@55.531C SOC0@55.062C CV1@-256C GPU@56.281C tj@56.843C SOC1@55.281C CV2@-256C VDD_IN 7827mW/7775mW VDD_CPU_GPU_CV 2671mW/2756mW VDD_SOC 1916mW/1853mW
05-31-2024 13:30:24 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1113,18%@1113,23%@1113,29%@1190,9%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.593C SOC0@55.093C CV1@-256C GPU@56.5C tj@56.531C SOC1@55.343C CV2@-256C VDD_IN 7827mW/7775mW VDD_CPU_GPU_CV 2671mW/2755mW VDD_SOC 1916mW/1854mW
05-31-2024 13:30:25 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [30%@1344,22%@1344,26%@1344,24%@1344,13%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 76%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.843C SOC2@55.562C SOC0@55.062C CV1@-256C GPU@56.406C tj@56.843C SOC1@55.312C CV2@-256C VDD_IN 7867mW/7777mW VDD_CPU_GPU_CV 2711mW/2754mW VDD_SOC 1916mW/1855mW
05-31-2024 13:30:26 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1214,25%@1510,21%@1510,19%@1510,12%@729,9%@729] EMC_FREQ 27%@2133 GR3D_FREQ 19%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.5C SOC0@55.093C CV1@-256C GPU@56.593C tj@56.625C SOC1@55.281C CV2@-256C VDD_IN 7787mW/7777mW VDD_CPU_GPU_CV 2671mW/2753mW VDD_SOC 1916mW/1855mW
05-31-2024 13:30:27 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1420,21%@1420,20%@1420,21%@1420,10%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 87%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.562C SOC0@55.093C CV1@-256C GPU@56.593C tj@56.843C SOC1@55.343C CV2@-256C VDD_IN 7987mW/7780mW VDD_CPU_GPU_CV 2791mW/2754mW VDD_SOC 1916mW/1856mW
05-31-2024 13:30:28 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1243,25%@1510,17%@1510,17%@1510,25%@729,17%@729] EMC_FREQ 26%@2133 GR3D_FREQ 84%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.718C SOC2@55.562C SOC0@55.156C CV1@-256C GPU@56.625C tj@56.718C SOC1@55.312C CV2@-256C VDD_IN 7827mW/7780mW VDD_CPU_GPU_CV 2711mW/2753mW VDD_SOC 1876mW/1856mW
05-31-2024 13:30:29 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@883,16%@883,26%@883,22%@806,11%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 51%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.5C SOC0@55.062C CV1@-256C GPU@56.437C tj@56.562C SOC1@55.5C CV2@-256C VDD_IN 7867mW/7781mW VDD_CPU_GPU_CV 2711mW/2753mW VDD_SOC 1916mW/1857mW
05-31-2024 13:30:30 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1036,21%@1036,26%@1036,28%@1036,10%@729,13%@729] EMC_FREQ 26%@2133 GR3D_FREQ 54%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.5C SOC0@55.281C CV1@-256C GPU@56.562C tj@56.625C SOC1@55.437C CV2@-256C VDD_IN 7787mW/7782mW VDD_CPU_GPU_CV 2631mW/2751mW VDD_SOC 1916mW/1858mW
05-31-2024 13:30:31 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@806,21%@806,24%@883,27%@883,10%@729,7%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.343C tj@56.531C SOC1@55.375C CV2@-256C VDD_IN 7907mW/7783mW VDD_CPU_GPU_CV 2711mW/2750mW VDD_SOC 1916mW/1859mW
05-31-2024 13:30:32 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [31%@1036,15%@1036,27%@1036,20%@1036,16%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.593C SOC0@55.281C CV1@-256C GPU@56.593C tj@56.593C SOC1@55.468C CV2@-256C VDD_IN 7867mW/7784mW VDD_CPU_GPU_CV 2711mW/2750mW VDD_SOC 1916mW/1860mW
05-31-2024 13:30:33 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@729,24%@729,21%@729,27%@729,24%@883,17%@883] EMC_FREQ 26%@2133 GR3D_FREQ 95%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.625C SOC2@55.531C SOC0@55.25C CV1@-256C GPU@56.281C tj@56.625C SOC1@55.468C CV2@-256C VDD_IN 7867mW/7785mW VDD_CPU_GPU_CV 2711mW/2749mW VDD_SOC 1916mW/1860mW
05-31-2024 13:30:34 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1420,22%@1420,26%@1420,22%@1344,10%@729,36%@729] EMC_FREQ 26%@2133 GR3D_FREQ 47%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.468C SOC0@55.187C CV1@-256C GPU@56.281C tj@56.5C SOC1@55.406C CV2@-256C VDD_IN 7707mW/7784mW VDD_CPU_GPU_CV 2591mW/2747mW VDD_SOC 1876mW/1860mW
05-31-2024 13:30:35 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@986,18%@1510,20%@1510,22%@1510,11%@729,41%@729] EMC_FREQ 25%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.5C SOC0@55.156C CV1@-256C GPU@56.5C tj@56.5C SOC1@55.375C CV2@-256C VDD_IN 7627mW/7782mW VDD_CPU_GPU_CV 2551mW/2745mW VDD_SOC 1876mW/1861mW
05-31-2024 13:30:36 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [35%@1420,18%@1420,17%@1344,22%@1344,16%@729,24%@729] EMC_FREQ 26%@2133 GR3D_FREQ 30%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.781C tj@56.781C SOC1@55.312C CV2@-256C VDD_IN 7827mW/7783mW VDD_CPU_GPU_CV 2711mW/2745mW VDD_SOC 1916mW/1861mW
05-31-2024 13:30:37 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [40%@1036,14%@1036,15%@1134,20%@1036,13%@729,17%@729] EMC_FREQ 26%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.531C SOC0@55.187C CV1@-256C GPU@56.468C tj@56.593C SOC1@55.343C CV2@-256C VDD_IN 7947mW/7785mW VDD_CPU_GPU_CV 2791mW/2745mW VDD_SOC 1916mW/1862mW
05-31-2024 13:30:38 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1344,24%@1344,22%@1344,27%@1344,6%@729,16%@729] EMC_FREQ 26%@2133 GR3D_FREQ 48%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.593C SOC0@55.187C CV1@-256C GPU@56.562C tj@56.562C SOC1@55.343C CV2@-256C VDD_IN 7987mW/7787mW VDD_CPU_GPU_CV 2791mW/2746mW VDD_SOC 1916mW/1863mW
05-31-2024 13:30:39 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@1113,21%@1113,29%@1113,22%@1113,16%@729,14%@729] EMC_FREQ 26%@2133 GR3D_FREQ 10%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.5C SOC0@55.156C CV1@-256C GPU@56.593C tj@56.593C SOC1@55.343C CV2@-256C VDD_IN 7707mW/7786mW VDD_CPU_GPU_CV 2591mW/2744mW VDD_SOC 1876mW/1863mW
05-31-2024 13:30:40 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1113,22%@1113,19%@1113,16%@1036,9%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 46%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.531C SOC0@55.125C CV1@-256C GPU@56.5C tj@56.75C SOC1@55.312C CV2@-256C VDD_IN 7867mW/7787mW VDD_CPU_GPU_CV 2711mW/2744mW VDD_SOC 1916mW/1863mW
05-31-2024 13:30:41 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [25%@1497,24%@1497,21%@1497,25%@1497,16%@729,12%@729] EMC_FREQ 26%@2133 GR3D_FREQ 26%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.562C SOC0@55.093C CV1@-256C GPU@56.5C tj@56.656C SOC1@55.343C CV2@-256C VDD_IN 7707mW/7786mW VDD_CPU_GPU_CV 2591mW/2742mW VDD_SOC 1876mW/1863mW
05-31-2024 13:30:43 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@1510,12%@1510,30%@1510,19%@1510,18%@729,21%@729] EMC_FREQ 26%@2133 GR3D_FREQ 76%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.75C SOC2@55.531C SOC0@55.093C CV1@-256C GPU@56.593C tj@56.75C SOC1@55.281C CV2@-256C VDD_IN 7867mW/7787mW VDD_CPU_GPU_CV 2751mW/2742mW VDD_SOC 1916mW/1864mW
05-31-2024 13:30:44 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1448,26%@1036,20%@1036,26%@1036,21%@729,17%@729] EMC_FREQ 26%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.437C SOC0@55.093C CV1@-256C GPU@56.281C tj@56.656C SOC1@55.25C CV2@-256C VDD_IN 7867mW/7788mW VDD_CPU_GPU_CV 2711mW/2741mW VDD_SOC 1876mW/1864mW
05-31-2024 13:30:45 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [22%@960,22%@960,30%@960,20%@960,13%@729,16%@729] EMC_FREQ 26%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.406C SOC0@55.093C CV1@-256C GPU@56.562C tj@56.687C SOC1@55.25C CV2@-256C VDD_IN 7787mW/7788mW VDD_CPU_GPU_CV 2631mW/2740mW VDD_SOC 1916mW/1865mW
05-31-2024 13:30:46 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@960,23%@960,18%@960,21%@960,15%@729,24%@729] EMC_FREQ 26%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.656C SOC2@55.562C SOC0@55.093C CV1@-256C GPU@56.312C tj@56.656C SOC1@55.5C CV2@-256C VDD_IN 7867mW/7789mW VDD_CPU_GPU_CV 2711mW/2740mW VDD_SOC 1916mW/1865mW
05-31-2024 13:30:47 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [23%@960,20%@960,27%@960,25%@960,15%@729,11%@729] EMC_FREQ 26%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.468C SOC0@55.25C CV1@-256C GPU@56.468C tj@56.562C SOC1@55.468C CV2@-256C VDD_IN 7787mW/7789mW VDD_CPU_GPU_CV 2631mW/2739mW VDD_SOC 1916mW/1866mW
05-31-2024 13:30:48 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [26%@883,20%@883,25%@883,27%@883,9%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.562C SOC0@55.218C CV1@-256C GPU@56.562C tj@56.562C SOC1@55.281C CV2@-256C VDD_IN 7907mW/7790mW VDD_CPU_GPU_CV 2671mW/2738mW VDD_SOC 1916mW/1866mW
05-31-2024 13:30:49 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1510,21%@1510,21%@1510,29%@1497,25%@729,17%@729] EMC_FREQ 27%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.687C SOC2@55.468C SOC0@55.25C CV1@-256C GPU@56.25C tj@56.687C SOC1@55.375C CV2@-256C VDD_IN 8027mW/7793mW VDD_CPU_GPU_CV 2870mW/2739mW VDD_SOC 1916mW/1867mW
05-31-2024 13:30:50 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [29%@1190,26%@1113,20%@1113,20%@1113,15%@729,23%@729] EMC_FREQ 26%@2133 GR3D_FREQ 68%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.5C SOC2@55.562C SOC0@55.187C CV1@-256C GPU@56.468C tj@56.5C SOC1@55.343C CV2@-256C VDD_IN 7787mW/7793mW VDD_CPU_GPU_CV 2671mW/2739mW VDD_SOC 1876mW/1867mW
05-31-2024 13:30:51 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@1157,15%@729,25%@1510,21%@1510,8%@1190,7%@1190] EMC_FREQ 26%@2133 GR3D_FREQ 6%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.593C SOC0@55.218C CV1@-256C GPU@56.687C tj@56.812C SOC1@55.343C CV2@-256C VDD_IN 7867mW/7793mW VDD_CPU_GPU_CV 2711mW/2738mW VDD_SOC 1916mW/1868mW
05-31-2024 13:30:52 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [28%@1374,22%@1190,25%@1190,30%@1190,12%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 41%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.531C SOC2@55.468C SOC0@55.062C CV1@-256C GPU@56.468C tj@56.531C SOC1@55.406C CV2@-256C VDD_IN 7827mW/7794mW VDD_CPU_GPU_CV 2671mW/2738mW VDD_SOC 1916mW/1868mW
05-31-2024 13:30:53 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [33%@960,23%@960,20%@883,26%@883,11%@729,10%@729] EMC_FREQ 26%@2133 GR3D_FREQ 97%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.812C SOC2@55.531C SOC0@55.156C CV1@-256C GPU@56.437C tj@56.812C SOC1@55.312C CV2@-256C VDD_IN 7827mW/7794mW VDD_CPU_GPU_CV 2711mW/2737mW VDD_SOC 1916mW/1868mW
05-31-2024 13:30:54 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [32%@1036,27%@1036,28%@1036,25%@1036,7%@729,17%@729] EMC_FREQ 27%@2133 GR3D_FREQ 97%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.468C SOC2@55.531C SOC0@55.25C CV1@-256C GPU@56.687C tj@56.687C SOC1@55.437C CV2@-256C VDD_IN 7907mW/7795mW VDD_CPU_GPU_CV 2711mW/2737mW VDD_SOC 1916mW/1869mW
05-31-2024 13:30:55 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [27%@1344,26%@1344,26%@1344,20%@1344,7%@729,7%@729] EMC_FREQ 26%@2133 GR3D_FREQ 91%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.562C SOC2@55.593C SOC0@55.25C CV1@-256C GPU@56.781C tj@56.562C SOC1@55.5C CV2@-256C VDD_IN 7867mW/7796mW VDD_CPU_GPU_CV 2711mW/2737mW VDD_SOC 1916mW/1869mW
05-31-2024 13:30:56 RAM 4283/7451MB (lfb 1x2MB) SWAP 608/3725MB (cached 4MB) CPU [37%@1190,21%@1190,20%@1190,20%@1190,9%@729,9%@729] EMC_FREQ 26%@2133 GR3D_FREQ 97%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.593C SOC2@55.718C SOC0@55.125C CV1@-256C GPU@56.562C tj@56.593C SOC1@55.375C CV2@-256C VDD_IN 7947mW/7797mW VDD_CPU_GPU_CV 2751mW/2737mW VDD_SOC 1916mW/1870mW
